Var1,Var2,S2,S2_conf
1_RfR 1,A.3_DikeIncrease 1,-0.1622492759943822,0.2250515169624589
1_RfR 1,A.4_DikeIncrease 0,-0.04748986852767942,0.2264355695638622
1_RfR 1,A.4_DikeIncrease 1,-0.12040294251376576,0.24233184260745486
1_RfR 1,A.5_DikeIncrease 0,-0.1236011920067589,0.21108915757561747
1_RfR 1,A.5_DikeIncrease 1,-0.3188245369062368,0.22935024697994946
1_RfR 1,EWS_DaysToThreat,-0.3792342723780556,0.21258065645349375
2_RfR 0,0_RfR 0,,
2_RfR 0,0_RfR 1,,
2_RfR 0,1_RfR 0,,
2_RfR 0,1_RfR 1,,
2_RfR 0,2_RfR 0,,
2_RfR 0,2_RfR 1,-0.20711059799531867,0.22009038137391868
2_RfR 0,3_RfR 0,-0.17801009320374275,0.2554404694412266
2_RfR 0,3_RfR 1,-0.2064802297839972,0.24897568009012275
2_RfR 0,4_RfR 0,-0.11404408305147577,0.2757894123180551
2_RfR 0,4_RfR 1,-0.22264120199807974,0.2699607008813723
2_RfR 0,A.1_DikeIncrease 0,0.03935531575880545,0.2673846879455488
2_RfR 0,A.1_DikeIncrease 1,-0.071975376135521,0.26683617498579165
2_RfR 0,A.2_DikeIncrease 0,-0.05957758665107259,0.2865427528594043
2_RfR 0,A.2_DikeIncrease 1,-0.13554279632912755,0.2244137782393816
2_RfR 0,A.3_DikeIncrease 0,0.02729721950515694,0.3289392786039989
2_RfR 0,A.3_DikeIncrease 1,-0.12186395533935922,0.22318952917500706
2_RfR 0,A.4_DikeIncrease 0,-0.051325345113641854,0.22502677323767734
2_RfR 0,A.4_DikeIncrease 1,-0.09016714941324486,0.2765836246516665
2_RfR 0,A.5_DikeIncrease 0,-0.024927318968685587,0.25895719026643277
2_RfR 0,A.5_DikeIncrease 1,-0.17002927934809686,0.23646360767672475
2_RfR 0,EWS_DaysToThreat,-0.14340878583003083,0.29957844926783495
2_RfR 1,0_RfR 0,,
2_RfR 1,0_RfR 1,,
2_RfR 1,1_RfR 0,,
2_RfR 1,1_RfR 1,,
2_RfR 1,2_RfR 0,,
2_RfR 1,2_RfR 1,,
2_RfR 1,3_RfR 0,-0.09904241674271352,0.14632578836374294
2_RfR 1,3_RfR 1,0.042640138104923536,0.20346912177189347
2_RfR 1,4_RfR 0,-0.1967045499760957,0.20973288591199896
2_RfR 1,4_RfR 1,-0.10112670196728976,0.20895295387065302
2_RfR 1,A.1_DikeIncrease 0,0.0904779891774162,0.16936136675102897
2_RfR 1,A.1_DikeIncrease 1,0.09095270065697203,0.2053997326575566
2_RfR 1,A.2_DikeIncrease 0,-0.03675850684613044,0.20478236945609574
2_RfR 1,A.2_DikeIncrease 1,-0.07796249365968397,0.18178262494344974
2_RfR 1,A.3_DikeIncrease 0,-0.10547105196743607,0.16021000290033627
2_RfR 1,A.3_DikeIncrease 1,0.181726056657196,0.21419838857108572
2_RfR 1,A.4_DikeIncrease 0,0.06642092405765246,0.21502972966750694
2_RfR 1,A.4_DikeIncrease 1,-0.03522805586807162,0.17594496225713768
2_RfR 1,A.5_DikeIncrease 0,0.05629929603113821,0.21050744046496636
2_RfR 1,A.5_DikeIncrease 1,0.049057294311209934,0.2696497968228212
2_RfR 1,EWS_DaysToThreat,-0.13589217043573237,0.21815340547467782
3_RfR 0,0_RfR 0,,
3_RfR 0,0_RfR 1,,
3_RfR 0,1_RfR 0,,
3_RfR 0,1_RfR 1,,
3_RfR 0,2_RfR 0,,
3_RfR 0,2_RfR 1,,
3_RfR 0,3_RfR 0,,
3_RfR 0,3_RfR 1,-0.15540026965592052,0.1622115791163323
3_RfR 0,4_RfR 0,-0.1845359140768607,0.18168706696925443
3_RfR 0,4_RfR 1,-0.19928630147001675,0.186079337686309
3_RfR 0,A.1_DikeIncrease 0,0.09759086009254192,0.21337093434553064
3_RfR 0,A.1_DikeIncrease 1,-0.030471899744208122,0.16572578693111611
3_RfR 0,A.2_DikeIncrease 0,-0.028668465554669606,0.20530962269564434
3_RfR 0,A.2_DikeIncrease 1,-0.03550570892047162,0.16906082767209976
3_RfR 0,A.3_DikeIncrease 0,-0.08259699486158965,0.18809026183712285
3_RfR 0,A.3_DikeIncrease 1,-0.04583906450757437,0.17196665330506367
3_RfR 0,A.4_DikeIncrease 0,0.18447665029087917,0.2255582092636236
3_RfR 0,A.4_DikeIncrease 1,-0.08511831318090501,0.1642348847324939
3_RfR 0,A.5_DikeIncrease 0,-0.012126871153250673,0.1741022534296686
3_RfR 0,A.5_DikeIncrease 1,-0.09509106207575699,0.18078467299702486
3_RfR 0,EWS_DaysToThreat,-0.15324609084619403,0.2024874540711244
3_RfR 1,0_RfR 0,,
3_RfR 1,0_RfR 1,,
3_RfR 1,1_RfR 0,,
3_RfR 1,1_RfR 1,,
3_RfR 1,2_RfR 0,,
3_RfR 1,2_RfR 1,,
3_RfR 1,3_RfR 0,,
3_RfR 1,3_RfR 1,,
3_RfR 1,4_RfR 0,-0.14754107541758849,0.22656424940721737
3_RfR 1,4_RfR 1,0.014673018360636655,0.263658900156461
3_RfR 1,A.1_DikeIncrease 0,-0.07935408116489201,0.18226615400125645
3_RfR 1,A.1_DikeIncrease 1,0.029934336761741287,0.2360937732546078
3_RfR 1,A.2_DikeIncrease 0,-0.004252310198449821,0.2284777507827109
3_RfR 1,A.2_DikeIncrease 1,0.0333947447243459,0.2464855156202999
3_RfR 1,A.3_DikeIncrease 0,-0.07970682497227292,0.2750956247232533
3_RfR 1,A.3_DikeIncrease 1,-0.06256304075040457,0.19474677751262479
3_RfR 1,A.4_DikeIncrease 0,0.06514407824156875,0.2300293518651081
3_RfR 1,A.4_DikeIncrease 1,0.13630288932516565,0.2238338452679018
3_RfR 1,A.5_DikeIncrease 0,0.05666744652610749,0.2163377116997721
3_RfR 1,A.5_DikeIncrease 1,-0.06090466952421077,0.2273395739997982
3_RfR 1,EWS_DaysToThreat,-0.06793811502578224,0.2468702384911718
4_RfR 0,0_RfR 0,,
4_RfR 0,0_RfR 1,,
4_RfR 0,1_RfR 0,,
4_RfR 0,1_RfR 1,,
4_RfR 0,2_RfR 0,,
4_RfR 0,2_RfR 1,,
4_RfR 0,3_RfR 0,,
4_RfR 0,3_RfR 1,,
4_RfR 0,4_RfR 0,,
4_RfR 0,4_RfR 1,-0.2657651027580654,0.19647234541517253
4_RfR 0,A.1_DikeIncrease 0,-0.16867833091039927,0.16494980832492656
4_RfR 0,A.1_DikeIncrease 1,-0.11989510090315791,0.2041227496549498
4_RfR 0,A.2_DikeIncrease 0,-0.11667189854404042,0.23775761649557436
4_RfR 0,A.2_DikeIncrease 1,-0.13791279075673327,0.20801284820697657
4_RfR 0,A.3_DikeIncrease 0,-0.11136534692411544,0.28376153572377716
4_RfR 0,A.3_DikeIncrease 1,-0.09559954794585059,0.18149018960093188
4_RfR 0,A.4_DikeIncrease 0,-0.010247885265942266,0.21160830744745138
4_RfR 0,A.4_DikeIncrease 1,-0.15742566809199915,0.17125495998873766
4_RfR 0,A.5_DikeIncrease 0,0.09903016927021611,0.22000618024030552
4_RfR 0,A.5_DikeIncrease 1,-0.20666999727655033,0.24703010445335705
4_RfR 0,EWS_DaysToThreat,-0.3038070811724848,0.22339643625246242
4_RfR 1,0_RfR 0,,
4_RfR 1,0_RfR 1,,
4_RfR 1,1_RfR 0,,
4_RfR 1,1_RfR 1,,
4_RfR 1,2_RfR 0,,
4_RfR 1,2_RfR 1,,
4_RfR 1,3_RfR 0,,
4_RfR 1,3_RfR 1,,
4_RfR 1,4_RfR 0,,
4_RfR 1,4_RfR 1,,
4_RfR 1,A.1_DikeIncrease 0,-0.08841568314349516,0.183859191918528
4_RfR 1,A.1_DikeIncrease 1,0.10626699227700452,0.2492952602345066
4_RfR 1,A.2_DikeIncrease 0,-0.20833934225074324,0.27802915206723544
4_RfR 1,A.2_DikeIncrease 1,-0.08701432285742222,0.18423023732216304
4_RfR 1,A.3_DikeIncrease 0,-0.1208325055740579,0.2090983272665901
4_RfR 1,A.3_DikeIncrease 1,0.026229847157915112,0.2064410201579579
4_RfR 1,A.4_DikeIncrease 0,0.005873685779047316,0.19771717941174208
4_RfR 1,A.4_DikeIncrease 1,-0.14638315555171996,0.2436372529638832
4_RfR 1,A.5_DikeIncrease 0,0.014311799061197464,0.2628164118278289
4_RfR 1,A.5_DikeIncrease 1,0.08293181060721978,0.23141846953906822
4_RfR 1,EWS_DaysToThreat,-0.20810388551836,0.30690906286799513
A.1_DikeIncrease 0,0_RfR 0,,
A.1_DikeIncrease 0,0_RfR 1,,
A.1_DikeIncrease 0,1_RfR 0,,
A.1_DikeIncrease 0,1_RfR 1,,
A.1_DikeIncrease 0,2_RfR 0,,
A.1_DikeIncrease 0,2_RfR 1,,
A.1_DikeIncrease 0,3_RfR 0,,
A.1_DikeIncrease 0,3_RfR 1,,
A.1_DikeIncrease 0,4_RfR 0,,
A.1_DikeIncrease 0,4_RfR 1,,
A.1_DikeIncrease 0,A.1_DikeIncrease 0,,
A.1_DikeIncrease 0,A.1_DikeIncrease 1,0.02822561063651196,0.133098888816154
A.1_DikeIncrease 0,A.2_DikeIncrease 0,-0.05624029672123279,0.1405770393167109
A.1_DikeIncrease 0,A.2_DikeIncrease 1,0.022931620372427623,0.13656146454770543
A.1_DikeIncrease 0,A.3_DikeIncrease 0,0.03229519197210569,0.13424610180465582
A.1_DikeIncrease 0,A.3_DikeIncrease 1,0.03762944478374649,0.12115251699962248
A.1_DikeIncrease 0,A.4_DikeIncrease 0,0.1793583450901427,0.19238570646152386
A.1_DikeIncrease 0,A.4_DikeIncrease 1,0.030801090570545135,0.14802136858923812
A.1_DikeIncrease 0,A.5_DikeIncrease 0,0.08862279817965388,0.13518222944381783
A.1_DikeIncrease 0,A.5_DikeIncrease 1,-0.02958741576882293,0.14156499691095195
A.1_DikeIncrease 0,EWS_DaysToThreat,0.10874046378840152,0.17261512024125747
A.1_DikeIncrease 1,0_RfR 0,,
A.1_DikeIncrease 1,0_RfR 1,,
A.1_DikeIncrease 1,1_RfR 0,,
A.1_DikeIncrease 1,1_RfR 1,,
A.1_DikeIncrease 1,2_RfR 0,,
A.1_DikeIncrease 1,2_RfR 1,,
A.1_DikeIncrease 1,3_RfR 0,,
A.1_DikeIncrease 1,3_RfR 1,,
A.1_DikeIncrease 1,4_RfR 0,,
A.1_DikeIncrease 1,4_RfR 1,,
A.1_DikeIncrease 1,A.1_DikeIncrease 0,,
A.1_DikeIncrease 1,A.1_DikeIncrease 1,,
A.1_DikeIncrease 1,A.2_DikeIncrease 0,0.04427547113803752,0.233565606273633
A.1_DikeIncrease 1,A.2_DikeIncrease 1,0.18751432051802971,0.22950106637908013
A.1_DikeIncrease 1,A.3_DikeIncrease 0,-0.1077778149315857,0.25482919937642545
A.1_DikeIncrease 1,A.3_DikeIncrease 1,0.112113435116686,0.17392820562102743
A.1_DikeIncrease 1,A.4_DikeIncrease 0,0.22154877322407734,0.1967256978049521
A.1_DikeIncrease 1,A.4_DikeIncrease 1,0.15487655556201485,0.2191417719329931
A.1_DikeIncrease 1,A.5_DikeIncrease 0,0.1659327159941411,0.20892721225595576
A.1_DikeIncrease 1,A.5_DikeIncrease 1,-0.03678793656431947,0.21393117777753068
A.1_DikeIncrease 1,EWS_DaysToThreat,-0.06647364732791317,0.24894549664272486
A.2_DikeIncrease 0,0_RfR 0,,
A.2_DikeIncrease 0,0_RfR 1,,
A.2_DikeIncrease 0,1_RfR 0,,
A.2_DikeIncrease 0,1_RfR 1,,
A.2_DikeIncrease 0,2_RfR 0,,
A.2_DikeIncrease 0,2_RfR 1,,
A.2_DikeIncrease 0,3_RfR 0,,
A.2_DikeIncrease 0,3_RfR 1,,
A.2_DikeIncrease 0,4_RfR 0,,
A.2_DikeIncrease 0,4_RfR 1,,
A.2_DikeIncrease 0,A.1_DikeIncrease 0,,
A.2_DikeIncrease 0,A.1_DikeIncrease 1,,
A.2_DikeIncrease 0,A.2_DikeIncrease 0,,
A.2_DikeIncrease 0,A.2_DikeIncrease 1,-0.08777076304523199,0.1911086960721099
A.2_DikeIncrease 0,A.3_DikeIncrease 0,-0.22945461092322225,0.24211663236415853
A.2_DikeIncrease 0,A.3_DikeIncrease 1,-0.09991754266882623,0.2005421792390222
A.2_DikeIncrease 0,A.4_DikeIncrease 0,0.027553237482866304,0.20959050241123048
A.2_DikeIncrease 0,A.4_DikeIncrease 1,-0.10987372613095872,0.28583422244189177
A.2_DikeIncrease 0,A.5_DikeIncrease 0,0.008580536435322497,0.2736560120497468
A.2_DikeIncrease 0,A.5_DikeIncrease 1,-0.16501358824364423,0.20177113681412076
A.2_DikeIncrease 0,EWS_DaysToThreat,-0.17202655659832755,0.27901388488294715
A.2_DikeIncrease 1,0_RfR 0,,
A.2_DikeIncrease 1,0_RfR 1,,
A.2_DikeIncrease 1,1_RfR 0,,
A.2_DikeIncrease 1,1_RfR 1,,
A.2_DikeIncrease 1,2_RfR 0,,
A.2_DikeIncrease 1,2_RfR 1,,
A.2_DikeIncrease 1,3_RfR 0,,
A.2_DikeIncrease 1,3_RfR 1,,
A.2_DikeIncrease 1,4_RfR 0,,
A.2_DikeIncrease 1,4_RfR 1,,
A.2_DikeIncrease 1,A.1_DikeIncrease 0,,
A.2_DikeIncrease 1,A.1_DikeIncrease 1,,
A.2_DikeIncrease 1,A.2_DikeIncrease 0,,
A.2_DikeIncrease 1,A.2_DikeIncrease 1,,
A.2_DikeIncrease 1,A.3_DikeIncrease 0,-0.09681603965429449,0.19156208602050703
A.2_DikeIncrease 1,A.3_DikeIncrease 1,0.2140391003089735,0.1747761168677805
A.2_DikeIncrease 1,A.4_DikeIncrease 0,0.001756976396616941,0.14450617647791586
A.2_DikeIncrease 1,A.4_DikeIncrease 1,0.07763781698804482,0.16551351740535813
A.2_DikeIncrease 1,A.5_DikeIncrease 0,0.07573257592865396,0.11791209385335796
A.2_DikeIncrease 1,A.5_DikeIncrease 1,0.0951263859256952,0.22713458185321656
A.2_DikeIncrease 1,EWS_DaysToThreat,-0.05330606670389251,0.18066697354459016
A.3_DikeIncrease 0,0_RfR 0,,
A.3_DikeIncrease 0,0_RfR 1,,
A.3_DikeIncrease 0,1_RfR 0,,
A.3_DikeIncrease 0,1_RfR 1,,
A.3_DikeIncrease 0,2_RfR 0,,
A.3_DikeIncrease 0,2_RfR 1,,
A.3_DikeIncrease 0,3_RfR 0,,
A.3_DikeIncrease 0,3_RfR 1,,
A.3_DikeIncrease 0,4_RfR 0,,
A.3_DikeIncrease 0,4_RfR 1,,
A.3_DikeIncrease 0,A.1_DikeIncrease 0,,
A.3_DikeIncrease 0,A.1_DikeIncrease 1,,
A.3_DikeIncrease 0,A.2_DikeIncrease 0,,
A.3_DikeIncrease 0,A.2_DikeIncrease 1,,
A.3_DikeIncrease 0,A.3_DikeIncrease 0,,
A.3_DikeIncrease 0,A.3_DikeIncrease 1,-0.09402670947636664,0.20820205030232
A.3_DikeIncrease 0,A.4_DikeIncrease 0,-0.06721287476279549,0.20534606372883524
A.3_DikeIncrease 0,A.4_DikeIncrease 1,-0.08586915817807195,0.16610808827202053
A.3_DikeIncrease 0,A.5_DikeIncrease 0,0.07576993066301967,0.19213236316077612
A.3_DikeIncrease 0,A.5_DikeIncrease 1,-0.1090828110365419,0.26054301090574433
A.3_DikeIncrease 0,EWS_DaysToThreat,-0.09467273815383193,0.17293761919877323
A.3_DikeIncrease 1,0_RfR 0,,
A.3_DikeIncrease 1,0_RfR 1,,
A.3_DikeIncrease 1,1_RfR 0,,
A.3_DikeIncrease 1,1_RfR 1,,
A.3_DikeIncrease 1,2_RfR 0,,
A.3_DikeIncrease 1,2_RfR 1,,
A.3_DikeIncrease 1,3_RfR 0,,
A.3_DikeIncrease 1,3_RfR 1,,
A.3_DikeIncrease 1,4_RfR 0,,
A.3_DikeIncrease 1,4_RfR 1,,
A.3_DikeIncrease 1,A.1_DikeIncrease 0,,
A.3_DikeIncrease 1,A.1_DikeIncrease 1,,
A.3_DikeIncrease 1,A.2_DikeIncrease 0,,
A.3_DikeIncrease 1,A.2_DikeIncrease 1,,
A.3_DikeIncrease 1,A.3_DikeIncrease 0,,
A.3_DikeIncrease 1,A.3_DikeIncrease 1,,
A.3_DikeIncrease 1,A.4_DikeIncrease 0,0.12476547469272753,0.1575201927652185
A.3_DikeIncrease 1,A.4_DikeIncrease 1,0.20170582440580923,0.21933035399492487
A.3_DikeIncrease 1,A.5_DikeIncrease 0,0.007734168337014194,0.16847780223338554
A.3_DikeIncrease 1,A.5_DikeIncrease 1,0.054151437469450836,0.1921423974756142
A.3_DikeIncrease 1,EWS_DaysToThreat,-0.0027704041649042194,0.2071462023900202
A.4_DikeIncrease 0,0_RfR 0,,
A.4_DikeIncrease 0,0_RfR 1,,
A.4_DikeIncrease 0,1_RfR 0,,
A.4_DikeIncrease 0,1_RfR 1,,
A.4_DikeIncrease 0,2_RfR 0,,
A.4_DikeIncrease 0,2_RfR 1,,
A.4_DikeIncrease 0,3_RfR 0,,
A.4_DikeIncrease 0,3_RfR 1,,
A.4_DikeIncrease 0,4_RfR 0,,
A.4_DikeIncrease 0,4_RfR 1,,
A.4_DikeIncrease 0,A.1_DikeIncrease 0,,
A.4_DikeIncrease 0,A.1_DikeIncrease 1,,
A.4_DikeIncrease 0,A.2_DikeIncrease 0,,
A.4_DikeIncrease 0,A.2_DikeIncrease 1,,
A.4_DikeIncrease 0,A.3_DikeIncrease 0,,
A.4_DikeIncrease 0,A.3_DikeIncrease 1,,
A.4_DikeIncrease 0,A.4_DikeIncrease 0,,
A.4_DikeIncrease 0,A.4_DikeIncrease 1,0.030427909489540883,0.17530417345802915
A.4_DikeIncrease 0,A.5_DikeIncrease 0,0.03887169889707991,0.166342390096912
A.4_DikeIncrease 0,A.5_DikeIncrease 1,-0.03248749739597799,0.184687983912248
A.4_DikeIncrease 0,EWS_DaysToThreat,-0.0017911508609833038,0.23844186418446528
A.4_DikeIncrease 1,0_RfR 0,,
A.4_DikeIncrease 1,0_RfR 1,,
A.4_DikeIncrease 1,1_RfR 0,,
A.4_DikeIncrease 1,1_RfR 1,,
A.4_DikeIncrease 1,2_RfR 0,,
A.4_DikeIncrease 1,2_RfR 1,,
A.4_DikeIncrease 1,3_RfR 0,,
A.4_DikeIncrease 1,3_RfR 1,,
A.4_DikeIncrease 1,4_RfR 0,,
A.4_DikeIncrease 1,4_RfR 1,,
A.4_DikeIncrease 1,A.1_DikeIncrease 0,,
A.4_DikeIncrease 1,A.1_DikeIncrease 1,,
A.4_DikeIncrease 1,A.2_DikeIncrease 0,,
A.4_DikeIncrease 1,A.2_DikeIncrease 1,,
A.4_DikeIncrease 1,A.3_DikeIncrease 0,,
A.4_DikeIncrease 1,A.3_DikeIncrease 1,,
A.4_DikeIncrease 1,A.4_DikeIncrease 0,,
A.4_DikeIncrease 1,A.4_DikeIncrease 1,,
A.4_DikeIncrease 1,A.5_DikeIncrease 0,0.0604515118627884,0.26121060864545037
A.4_DikeIncrease 1,A.5_DikeIncrease 1,0.16611636105465385,0.19633653740046986
A.4_DikeIncrease 1,EWS_DaysToThreat,-0.17425911446628023,0.2762811846110017
A.5_DikeIncrease 0,0_RfR 0,,
A.5_DikeIncrease 0,0_RfR 1,,
A.5_DikeIncrease 0,1_RfR 0,,
A.5_DikeIncrease 0,1_RfR 1,,
A.5_DikeIncrease 0,2_RfR 0,,
A.5_DikeIncrease 0,2_RfR 1,,
A.5_DikeIncrease 0,3_RfR 0,,
A.5_DikeIncrease 0,3_RfR 1,,
A.5_DikeIncrease 0,4_RfR 0,,
A.5_DikeIncrease 0,4_RfR 1,,
A.5_DikeIncrease 0,A.1_DikeIncrease 0,,
A.5_DikeIncrease 0,A.1_DikeIncrease 1,,
A.5_DikeIncrease 0,A.2_DikeIncrease 0,,
A.5_DikeIncrease 0,A.2_DikeIncrease 1,,
A.5_DikeIncrease 0,A.3_DikeIncrease 0,,
A.5_DikeIncrease 0,A.3_DikeIncrease 1,,
A.5_DikeIncrease 0,A.4_DikeIncrease 0,,
A.5_DikeIncrease 0,A.4_DikeIncrease 1,,
A.5_DikeIncrease 0,A.5_DikeIncrease 0,,
A.5_DikeIncrease 0,A.5_DikeIncrease 1,-0.026723822368401245,0.17431976788142114
A.5_DikeIncrease 0,EWS_DaysToThreat,-0.17311502637889986,0.23674963312495967
A.5_DikeIncrease 1,0_RfR 0,,
A.5_DikeIncrease 1,0_RfR 1,,
A.5_DikeIncrease 1,1_RfR 0,,
A.5_DikeIncrease 1,1_RfR 1,,
A.5_DikeIncrease 1,2_RfR 0,,
A.5_DikeIncrease 1,2_RfR 1,,
A.5_DikeIncrease 1,3_RfR 0,,
A.5_DikeIncrease 1,3_RfR 1,,
A.5_DikeIncrease 1,4_RfR 0,,
A.5_DikeIncrease 1,4_RfR 1,,
A.5_DikeIncrease 1,A.1_DikeIncrease 0,,
A.5_DikeIncrease 1,A.1_DikeIncrease 1,,
A.5_DikeIncrease 1,A.2_DikeIncrease 0,,
A.5_DikeIncrease 1,A.2_DikeIncrease 1,,
A.5_DikeIncrease 1,A.3_DikeIncrease 0,,
A.5_DikeIncrease 1,A.3_DikeIncrease 1,,
A.5_DikeIncrease 1,A.4_DikeIncrease 0,,
A.5_DikeIncrease 1,A.4_DikeIncrease 1,,
A.5_DikeIncrease 1,A.5_DikeIncrease 0,,
A.5_DikeIncrease 1,A.5_DikeIncrease 1,,
A.5_DikeIncrease 1,EWS_DaysToThreat,-0.1787096199399662,0.2234882308851211
EWS_DaysToThreat,0_RfR 0,,
EWS_DaysToThreat,0_RfR 1,,
EWS_DaysToThreat,1_RfR 0,,
EWS_DaysToThreat,1_RfR 1,,
EWS_DaysToThreat,2_RfR 0,,
EWS_DaysToThreat,2_RfR 1,,
EWS_DaysToThreat,3_RfR 0,,
EWS_DaysToThreat,3_RfR 1,,
EWS_DaysToThreat,4_RfR 0,,
EWS_DaysToThreat,4_RfR 1,,
EWS_DaysToThreat,A.1_DikeIncrease 0,,
EWS_DaysToThreat,A.1_DikeIncrease 1,,
EWS_DaysToThreat,A.2_DikeIncrease 0,,
EWS_DaysToThreat,A.2_DikeIncrease 1,,
EWS_DaysToThreat,A.3_DikeIncrease 0,,
